9.056119148256076556e+00, 2.810437421607375060e-06
5.931721486032732749e+00, 1.547763743735232622e-01
7.446873984173755012e+00, 2.630792542087587345e-03
6.595130598570815295e+00, 3.448084205902953586e-02
6.992228907368113866e+00, 1.137068283647318587e-02
1.873683781494602796e+00, 1.042868158986028498e-01
9.629935328247260173e+00, 1.309977224042773016e-07
3.832361350370882214e+00, 9.860469011468379064e-01
3.670877901527785703e+00, 9.472798873760485128e-01
1.515474824628634254e+00, 4.566456460052244204e-02
2.214684810773114521e+00, 2.031775274925564367e-01
1.156245074830432040e+00, 1.753649681951405942e-02
3.529359281742242338e+00, 8.951613095252350938e-01
8.321838332291067175e+00, 8.791472167364376255e-05
3.840741166596902900e+00, 9.873983857493600080e-01
1.181415877436546857e+00, 1.883180227409282995e-02
1.966911148014268695e+00, 1.265996998618526825e-01
2.809899391222513643e+00, 4.925448633086258465e-01
1.925229207917773522e+00, 1.162122614579822327e-01
9.077976835380885845e+00, 2.515788284472988253e-06
9.683711589425389121e+00, 9.663849115944299634e-08
6.420072243013223101e+00, 5.348388792590321600e-02
1.721516996891625517e-01, 6.580620665021374039e-04
4.396863046494257965e+00, 9.242708349824525493e-01
8.493765616651097972e+00, 4.120443306641144036e-05
7.616585181491482892e+00, 1.444713585931733067e-03
1.863699010076006468e+00, 1.020909741500917317e-01
1.898473461743699353e-01, 7.040708112326104920e-04
7.312545033950510032e+00, 4.142410969056203353e-03
7.826268387051882769e+00, 6.620530396785995024e-04
4.968692242632778644e+00, 6.255135225846664149e-01
2.222496909544569021e-02, 3.665604549068230810e-04
8.203888518989050027e+00, 1.453538650409428505e-04
4.359389450749731054e+00, 9.374607500239751090e-01
1.324384569484481355e+00, 2.789078403619137461e-02
7.068308335487467176e+00, 9.029502377114976414e-03
5.203572841211279609e+00, 4.846667236179530436e-01
1.432642329721279806e+00, 3.704348805933327382e-02
2.451169791822690236e+00, 3.013636792414347010e-01
8.404217642552472611e+00, 6.137140662130911211e-05
3.480295803315810232e+00, 8.736755242074351058e-01
6.249848418971037489e+00, 7.958664678405424908e-02
6.772980571311216558e+00, 2.139259115871367314e-02
9.113041605906490261e+00, 2.104153663305074008e-06
3.891513446553016564e+00, 9.941326145946504100e-01
2.507010633437356528e-01, 8.861527145095514282e-04
2.020700721619951068e+00, 1.410257449888412395e-01
1.007883297802021350e+00, 1.137450103927811068e-02
6.525855363489009520e+00, 4.117299664968627343e-02
6.935294297788841433e+00, 1.346076249626964629e-02
3.583286598176683491e+00, 9.168375009968140477e-01
3.321659408162278559e+00, 7.944756201388993855e-01
8.666588103949731448e+00, 1.867131319032614925e-05
8.213346881098367191e+00, 1.396814660390118586e-04
4.517130507957240582e+00, 8.748419993246399073e-01
9.896017679701365921e+00, 2.826865510272467085e-08
1.517831928136184061e+00, 4.593264620247610591e-02
4.291751385660629303e+00, 9.583335047804731888e-01
1.250598524335211348e-01, 5.489075248103440080e-04
7.616666036621189129e-01, 5.282258149208180278e-03
3.876802330878591718e+00, 9.924398896508028756e-01
1.655962747901241761e+00, 6.410356376690641567e-02
2.030277569456409026e+00, 1.437178571570329189e-01
7.564808092986361032e+00, 1.739898727717860936e-03
7.102070795934317893e+00, 8.136284836107437329e-03
9.369455835774909147e+00, 5.488020713760365042e-07
9.642398108172955062e+00, 1.221118748357248404e-07
8.983488143023752315e+00, 4.046828638436946039e-06
1.820989833023324289e+00, 9.310357890775684819e-02
1.965810820782725177e+00, 1.263167284317275596e-01
2.619001052186780143e+00, 3.853593332235606961e-01
5.943310490066772367e+00, 1.513397710702711896e-01
7.142293201389524171e+00, 7.176070845239135298e-03
3.336396111400079523e+00, 8.023702971877744172e-01
2.853892030871453045e+00, 5.185173767104145348e-01
4.250130992189660617e+00, 9.692014861848973206e-01
6.757496913891816170e+00, 2.232842798020966829e-02
5.025450312483775051e+00, 5.910975761788949123e-01
6.271461011847265787e+00, 7.579161866333691822e-02
8.862999599851397292e+00, 7.323790368694399174e-06
6.843425120766828407e+00, 1.755295076046370362e-02
5.475610449095391630e-01, 2.580770272659340444e-03
8.149844961646266484e+00, 1.821633760678398437e-04
7.986699599358567880e+00, 3.537617663607258724e-04
1.548408802372951421e+00, 4.953133892498269575e-02
1.244833180555885432e+00, 2.247229410865822855e-02
1.447264563419045080e+00, 3.845644008538316727e-02
9.240673726301920965e+00, 1.086737409315503018e-06
3.929743675293289940e+00, 9.975350673672641610e-01
6.221314030004272411e+00, 8.482898333683012992e-02
4.262958675662823715e+00, 9.660172067543315588e-01
7.173092550620832952e+00, 6.511026417294716630e-03
8.838834133120093028e+00, 8.234664928048556114e-06
6.688073957263290126e+00, 2.697429779538362479e-02
2.821917326375449342e+00, 4.996040506650723523e-01
1.037128429635050253e+00, 1.240936348914634980e-02
4.978947209121528772e+00, 6.192979265342489770e-01
7.733291980066391957e+00, 9.408427853636808832e-04
5.701236751761518562e+00, 2.352507663856670539e-01
8.093299852414107320e+00, 2.299722655478205759e-04
