0.000000000000000000e+00, 1.600000000000000000e+01
2.040816326530612290e-01, 1.440899625156185060e+01
4.081632653061224580e-01, 1.290129112869637673e+01
6.122448979591836871e-01, 1.147688463140358017e+01
8.163265306122449161e-01, 1.013577675968346448e+01
1.020408163265306145e+00, 8.877967513536027866e+00
1.224489795918367374e+00, 7.703456892961265901e+00
1.428571428571428603e+00, 6.612244897959182133e+00
1.632653061224489832e+00, 5.604331528529779227e+00
1.836734693877551061e+00, 4.679716784673053631e+00
2.040816326530612290e+00, 3.838400666389004456e+00
2.244897959183673741e+00, 3.080383173677633479e+00
2.448979591836734748e+00, 2.405664306538942032e+00
2.653061224489795755e+00, 1.814244064972928339e+00
2.857142857142857206e+00, 1.306122448979591733e+00
3.061224489795918657e+00, 8.812994585589332130e-01
3.265306122448979664e+00, 5.397750937109536684e-01
3.469387755102040671e+00, 2.815493544356519884e-01
3.673469387755102122e+00, 1.066222407330278538e-01
3.877551020408163573e+00, 1.499375260308197406e-02
4.081632653061224580e+00, 6.663890045814259075e-03
4.285714285714285587e+00, 8.163265306122441389e-02
4.489795918367347483e+00, 2.399000416493133059e-01
4.693877551020408490e+00, 4.814660558100795629e-01
4.897959183673469497e+00, 8.063306955435237677e-01
5.102040816326530503e+00, 1.214493960849645671e+00
5.306122448979591510e+00, 1.705955851728445660e+00
5.510204081632653406e+00, 2.280716368179926068e+00
5.714285714285714413e+00, 2.938775510204082231e+00
5.918367346938775420e+00, 3.680133277800916147e+00
6.122448979591837315e+00, 4.504789670970431814e+00
6.326530612244898322e+00, 5.412744689712621238e+00
6.530612244897959329e+00, 6.403998334027488859e+00
6.734693877551020336e+00, 7.478550603915034678e+00
6.938775510204081343e+00, 8.636401499375258695e+00
7.142857142857143238e+00, 9.877551020408166238e+00
7.346938775510204245e+00, 1.120199916701374576e+01
7.551020408163265252e+00, 1.260974593919200260e+01
7.755102040816327147e+00, 1.410079133694294562e+01
7.959183673469388154e+00, 1.567513536026655885e+01
8.163265306122449161e+00, 1.733277800916285116e+01
8.367346938775510168e+00, 1.907371928363182079e+01
8.571428571428571175e+00, 2.089795918367346772e+01
8.775510204081632182e+00, 2.280549770928779196e+01
8.979591836734694965e+00, 2.479633486047481128e+01
9.183673469387755972e+00, 2.687047063723449369e+01
9.387755102040816979e+00, 2.902790503956685342e+01
9.591836734693877986e+00, 3.126863806747189045e+01
9.795918367346938993e+00, 3.359266972094960835e+01
1.000000000000000000e+01, 3.600000000000000000e+01
